Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Clase Real,Clase Predecida,Resultado Inferencia
-0.9708,0.0251,8.9112,-0.0056,0.0,0.0365,29.3829,Mov00,Mov00,0.996094
-0.9732,0.0263,8.9124,-0.0051,0.0,0.0365,29.3859,Mov00,Mov00,0.996094
-0.9708,0.0275,8.8957,-0.0051,-0.0005,0.0365,29.3829,Mov00,Mov00,0.996094
-0.972,0.0263,8.8992,-0.0051,-0.0003,0.0365,29.3771,Mov00,Mov00,0.996094
-0.9756,0.0215,8.91,-0.0053,-0.0003,0.0365,29.3829,Mov00,Mov00,0.996094
-0.978,0.0192,8.9184,-0.0051,-0.0008,0.0362,29.3771,Mov00,Mov00,0.996094
-0.9792,0.0227,8.9076,-0.0048,-0.0003,0.0362,29.3829,Mov00,Mov00,0.996094
-0.984,0.0227,8.9052,-0.0048,-0.0003,0.0362,29.3859,Mov00,Mov00,0.996094
-0.9828,0.018,8.91,-0.0053,0.0,0.0362,29.3829,Mov00,Mov00,0.996094
-0.9732,0.0156,8.9076,-0.0051,0.0,0.0365,29.38,Mov00,Mov00,0.996094
-0.9804,0.0192,8.9076,-0.0051,0.0003,0.036,29.3859,Mov00,Mov00,0.996094
-0.9816,0.0239,8.9148,-0.0051,0.0013,0.036,29.3918,Mov00,Mov00,0.996094
-0.9816,0.0275,8.9328,-0.0051,0.0005,0.036,29.3976,Mov00,Mov00,0.996094
-0.9816,0.0192,8.934,-0.0051,-0.0003,0.0362,29.3976,Mov00,Mov00,0.996094
-0.978,0.0168,8.9172,-0.0056,0.0008,0.0365,29.3918,Mov00,Mov00,0.996094
-0.996,0.0192,8.9232,-0.0053,-0.0008,0.0362,29.3918,Mov00,Mov00,0.996094
-0.9948,0.0239,8.9136,-0.0051,-0.0008,0.0362,29.3947,Mov00,Mov00,0.996094
-0.9864,0.0215,8.9268,-0.0056,-0.0016,0.0362,29.3918,Mov00,Mov00,0.996094
-0.9756,0.0251,8.9196,-0.0056,0.0,0.0365,29.3918,Mov00,Mov00,0.996094
-0.978,0.0227,8.9064,-0.0056,-0.0013,0.0362,29.3918,Mov00,Mov00,0.996094
-0.9685,0.018,8.8981,-0.0056,-0.0003,0.0362,29.3888,Mov00,Mov00,0.996094
-0.9744,0.006,8.904,-0.0059,-0.0016,0.0362,29.3888,Mov00,Mov00,0.996094
-0.9792,0.018,8.8969,-0.0056,-0.0013,0.0362,29.3859,Mov00,Mov00,0.996094
-0.9792,0.0239,8.9076,-0.0053,-0.0005,0.036,29.38,Mov00,Mov00,0.996094
-0.9816,0.0204,8.9076,-0.0048,0.0,0.036,29.38,Mov00,Mov00,0.996094
-0.9792,0.0192,8.904,-0.0048,0.0005,0.036,29.38,Mov00,Mov00,0.996094
-0.9804,0.0215,8.8981,-0.0051,-0.0003,0.036,29.38,Mov00,Mov00,0.996094
-0.9828,0.0215,8.8945,-0.0053,-0.0003,0.0362,29.38,Mov00,Mov00,0.996094
-0.9792,0.0287,8.8969,-0.0053,-0.0005,0.036,29.3829,Mov00,Mov00,0.996094
-0.9816,0.0287,8.8992,-0.0051,-0.0003,0.036,29.3829,Mov00,Mov00,0.996094
-0.9828,0.0215,8.9028,-0.0043,-0.0008,0.0362,29.3859,Mov00,Mov00,0.996094
-0.9852,0.0204,8.8981,-0.0043,-0.0008,0.0365,29.3918,Mov00,Mov00,0.996094
-0.9768,0.0144,8.8969,-0.0048,-0.0008,0.0362,29.3888,Mov00,Mov00,0.996094
-0.9744,0.0144,8.9004,-0.0053,-0.0005,0.0362,29.3859,Mov00,Mov00,0.996094
-0.9756,0.0156,8.9052,-0.0053,-0.0005,0.0362,29.3859,Mov00,Mov00,0.996094
-0.978,0.0215,8.9052,-0.0053,-0.0003,0.0362,29.3859,Mov00,Mov00,0.996094
-0.9792,0.0204,8.91,-0.0053,0.0005,0.0362,29.3829,Mov00,Mov00,0.996094
-0.978,0.0227,8.91,-0.0059,0.0005,0.036,29.3829,Mov00,Mov00,0.996094
-0.9816,0.0227,8.904,-0.0056,0.0003,0.036,29.3829,Mov00,Mov00,0.996094
-0.972,0.0299,8.904,-0.0051,0.0008,0.036,29.3888,Mov00,Mov00,0.996094
-0.9804,0.0263,8.9172,-0.0051,0.0,0.036,29.38,Mov00,Mov00,0.996094
-0.9852,0.0239,8.9148,-0.0051,-0.0005,0.036,29.3859,Mov00,Mov00,0.996094
-0.9816,0.0227,8.9112,-0.0051,-0.0013,0.0362,29.3918,Mov00,Mov00,0.996094
-0.9804,0.018,8.9148,-0.0056,-0.0005,0.036,29.3918,Mov00,Mov00,0.996094
-0.9876,0.0204,8.9148,-0.0059,-0.0008,0.0362,29.3918,Mov00,Mov00,0.996094
-0.9816,0.018,8.9124,-0.0053,-0.0013,0.0362,29.3888,Mov00,Mov00,0.996094
-0.9864,0.018,8.9088,-0.0053,-0.0008,0.0362,29.3829,Mov00,Mov00,0.996094
-0.9864,0.0239,8.9052,-0.0056,-0.0003,0.0362,29.3829,Mov00,Mov00,0.996094
-0.9888,0.0215,8.9124,-0.0056,0.0,0.0362,29.3859,Mov00,Mov00,0.996094
-0.9804,0.0299,8.904,-0.0053,0.0003,0.0362,29.3859,Mov00,Mov00,0.996094
-0.9804,0.0371,8.91,-0.0053,0.0005,0.0368,29.3947,Mov00,Mov00,0.996094
-0.978,0.0275,8.9148,-0.0053,0.0005,0.036,29.3888,Mov00,Mov00,0.996094
-0.9768,0.0192,8.9136,-0.0056,0.0,0.0365,29.3859,Mov00,Mov00,0.996094
-0.9828,0.0263,8.9208,-0.0056,0.0003,0.0362,29.3859,Mov00,Mov00,0.996094
-0.9804,0.0299,8.9232,-0.0056,0.0003,0.0365,29.3859,Mov00,Mov00,0.996094
-0.9804,0.0275,8.9184,-0.0053,-0.0005,0.0365,29.3918,Mov00,Mov00,0.996094
-0.978,0.0239,8.9076,-0.0053,-0.0005,0.0362,29.3888,Mov00,Mov00,0.996094
-0.9852,0.0204,8.9076,-0.0053,0.0003,0.0362,29.3859,Mov00,Mov00,0.996094
-0.978,0.0168,8.9016,-0.0053,0.0,0.0365,29.3947,Mov00,Mov00,0.996094
-0.978,0.0156,8.9112,-0.0053,-0.0003,0.0362,29.3976,Mov00,Mov00,0.996094
-0.972,0.0192,8.9004,-0.0056,0.0005,0.0362,29.3947,Mov00,Mov00,0.996094
-0.9697,0.0215,8.8921,-0.0053,0.0008,0.0365,29.3918,Mov00,Mov00,0.996094
-0.978,0.0227,8.8921,-0.0053,0.0003,0.036,29.3918,Mov00,Mov00,0.996094
-0.9792,0.0251,8.8957,-0.0051,0.0,0.0362,29.3859,Mov00,Mov00,0.996094
-0.9828,0.0192,8.9052,-0.0053,0.0003,0.0362,29.3859,Mov00,Mov00,0.996094
-0.9828,0.0227,8.9196,-0.0056,-0.0005,0.0362,29.38,Mov00,Mov00,0.996094
-0.978,0.0251,8.9088,-0.0056,-0.0011,0.036,29.38,Mov00,Mov00,0.996094
-0.9792,0.0239,8.8992,-0.0056,-0.0011,0.0362,29.3859,Mov00,Mov00,0.996094
-0.978,0.0263,8.9052,-0.0056,-0.0011,0.036,29.3859,Mov00,Mov00,0.996094
-0.9756,0.0323,8.9016,-0.0059,-0.0011,0.0362,29.3829,Mov00,Mov00,0.996094
-0.9697,0.0359,8.8969,-0.0051,-0.0003,0.036,29.3859,Mov00,Mov00,0.996094
-0.9732,0.0275,8.91,-0.0051,-0.0027,0.0365,29.3918,Mov00,Mov00,0.996094
-0.9744,0.0215,8.9208,-0.0048,0.0005,0.0365,29.3947,Mov00,Mov00,0.996094
-0.972,0.0204,8.9136,-0.0048,-0.0008,0.0362,29.3888,Mov00,Mov00,0.996094
-0.9792,0.0192,8.9172,-0.0051,0.0008,0.036,29.3918,Mov00,Mov00,0.996094
-0.9876,0.0108,8.9184,-0.0048,-0.0008,0.0362,29.3918,Mov00,Mov00,0.996094
-0.9864,0.0168,8.9184,-0.0048,0.0003,0.0357,29.3918,Mov00,Mov00,0.996094
-0.984,0.0204,8.9004,-0.0048,-0.0005,0.0362,29.3947,Mov00,Mov00,0.996094
-0.9876,0.0215,8.9052,-0.0048,0.0005,0.0362,29.3888,Mov00,Mov00,0.996094
-0.9744,0.0251,8.9016,-0.0048,0.0005,0.036,29.3918,Mov00,Mov00,0.996094
-0.9792,0.0239,8.9004,-0.0045,0.0005,0.0357,29.3918,Mov00,Mov00,0.996094
-0.9673,0.0192,8.8981,-0.0048,0.0005,0.0357,29.3888,Mov00,Mov00,0.996094
-0.9828,0.0132,8.8981,-0.0051,0.0003,0.036,29.3859,Mov00,Mov00,0.996094
-0.9792,0.0168,8.8957,-0.0051,0.0011,0.0357,29.3859,Mov00,Mov00,0.996094
-0.9768,0.0156,8.8957,-0.0048,0.0048,0.0357,29.3888,Mov00,Mov00,0.996094
-0.984,0.0168,8.9004,-0.0051,0.0067,0.036,29.3888,Mov00,Mov00,0.996094
-0.984,0.0096,8.9088,-0.0051,0.0061,0.0362,29.3859,Mov00,Mov00,0.996094
-0.9864,0.0108,8.9232,-0.0051,0.0043,0.036,29.38,Mov00,Mov00,0.996094
-0.984,0.0144,8.916,-0.0053,0.0027,0.0357,29.3771,Mov00,Mov00,0.996094
-0.9876,0.0263,8.9124,-0.0053,0.0013,0.0357,29.3712,Mov00,Mov00,0.996094
-0.9924,0.0227,8.916,-0.0051,0.0003,0.0357,29.3741,Mov00,Mov00,0.996094
-0.984,0.0215,8.9172,-0.0051,0.0,0.0365,29.3741,Mov00,Mov00,0.996094
-0.9816,0.0204,8.9196,-0.0053,0.0,0.0362,29.3741,Mov00,Mov00,0.996094
-0.978,0.0192,8.9208,-0.0048,0.0,0.0362,29.3771,Mov00,Mov00,0.996094
-0.9828,0.0168,8.916,-0.0045,-0.0021,0.0362,29.3829,Mov00,Mov00,0.996094
-0.9816,0.018,8.9112,-0.0045,-0.0003,0.0362,29.3918,Mov00,Mov00,0.996094
-0.984,0.018,8.9184,-0.0048,-0.0008,0.036,29.3829,Mov00,Mov00,0.996094
-0.9852,0.0215,8.9016,-0.0048,0.0005,0.0362,29.3771,Mov00,Mov00,0.996094
-0.9804,0.0192,8.8945,-0.0048,-0.0003,0.0362,29.3741,Mov00,Mov00,0.996094
-0.978,0.0192,8.8981,-0.0051,0.0,0.0362,29.3682,Mov00,Mov00,0.996094
-0.9804,0.0204,8.8992,-0.0048,-0.0003,0.036,29.3682,Mov00,Mov00,0.996094
-0.9792,0.0204,8.8992,-0.0051,0.0,0.0362,29.3682,Mov00,Mov00,0.996094
-0.9732,0.0227,8.8957,-0.0051,-0.0003,0.036,29.3741,Mov00,Mov00,0.996094
-0.9804,0.0204,8.9052,-0.0048,0.0005,0.036,29.3741,Mov00,Mov00,0.996094
-0.9816,0.018,8.9052,-0.0048,0.0003,0.0357,29.3712,Mov00,Mov00,0.996094
-0.9792,0.0168,8.8957,-0.0051,0.0008,0.0362,29.3741,Mov00,Mov00,0.996094
-0.9816,0.018,8.8981,-0.0051,0.0019,0.0362,29.3741,Mov00,Mov00,0.996094
-0.984,0.0227,8.8992,-0.0051,0.0019,0.0362,29.38,Mov00,Mov00,0.996094
-0.9852,0.0227,8.8945,-0.0053,0.0024,0.0365,29.3741,Mov00,Mov00,0.996094
-0.9948,0.0192,8.9004,-0.0053,0.0011,0.0362,29.3741,Mov00,Mov00,0.996094
-0.9852,0.0227,8.8981,-0.0053,0.0011,0.0362,29.3712,Mov00,Mov00,0.996094
-0.9912,0.0263,8.9124,-0.0053,0.0005,0.0362,29.3741,Mov00,Mov00,0.996094
-0.9852,0.0275,8.9124,-0.0051,0.0003,0.0362,29.3741,Mov00,Mov00,0.996094
-0.978,0.0287,8.9004,-0.0053,-0.0003,0.0362,29.3741,Mov00,Mov00,0.996094
-0.9828,0.0287,8.9052,-0.0051,0.0,0.0362,29.3682,Mov00,Mov00,0.996094
-0.9852,0.0299,8.91,-0.0048,-0.0003,0.036,29.3682,Mov00,Mov00,0.996094
-0.9852,0.0215,8.9112,-0.0048,-0.0003,0.0365,29.3653,Mov00,Mov00,0.996094
-0.9924,0.0275,8.9124,-0.0048,0.0,0.0365,29.3624,Mov00,Mov00,0.996094
-0.99,0.0204,8.9076,-0.0051,-0.0003,0.0365,29.3653,Mov00,Mov00,0.996094
-0.9876,0.0227,8.904,-0.0051,-0.0003,0.0362,29.3653,Mov00,Mov00,0.996094
-0.9864,0.0156,8.904,-0.0053,-0.0003,0.036,29.3682,Mov00,Mov00,0.996094
-0.9948,0.0192,8.8992,-0.0053,-0.0003,0.036,29.3682,Mov00,Mov00,0.996094
-0.9936,0.0192,8.8981,-0.0053,0.0005,0.036,29.3712,Mov00,Mov00,0.996094
-0.9924,0.0192,8.8813,-0.0053,0.0003,0.0362,29.3741,Mov00,Mov00,0.996094
-0.9912,0.0156,8.8861,-0.0051,0.0005,0.036,29.3741,Mov00,Mov00,0.996094
-0.99,0.0144,8.8933,-0.0051,0.0003,0.036,29.3741,Mov00,Mov00,0.996094
-0.9888,0.0168,8.8933,-0.0048,0.0,0.036,29.3712,Mov00,Mov00,0.996094
-0.978,0.0156,8.8885,-0.0051,-0.0005,0.036,29.3653,Mov00,Mov00,0.996094
-0.9816,0.0192,8.8885,-0.0051,0.0003,0.0362,29.3653,Mov00,Mov00,0.996094
-0.9804,0.018,8.8861,-0.0053,0.0003,0.036,29.3624,Mov00,Mov00,0.996094
-0.9804,0.0096,8.8861,-0.0053,-0.0003,0.0357,29.3624,Mov00,Mov00,0.996094
-0.9876,0.012,8.8945,-0.0053,0.0,0.0357,29.3535,Mov00,Mov00,0.996094
-0.9852,0.0192,8.8981,-0.0051,-0.0003,0.036,29.3535,Mov00,Mov00,0.996094
-0.9852,0.0299,8.9016,-0.0048,0.0003,0.0357,29.3535,Mov00,Mov00,0.996094
-0.984,0.0251,8.9124,-0.0051,0.0003,0.0357,29.3565,Mov00,Mov00,0.996094
-0.984,0.0251,8.9004,-0.0053,0.0005,0.036,29.3594,Mov00,Mov00,0.996094
-0.984,0.0287,8.9052,-0.0053,-0.0003,0.036,29.3682,Mov00,Mov00,0.996094
-0.9768,0.0263,8.8981,-0.0053,-0.0008,0.0362,29.3682,Mov00,Mov00,0.996094
-0.9756,0.018,8.9028,-0.0051,0.0,0.036,29.3624,Mov00,Mov00,0.996094
-0.9828,0.0227,8.91,-0.0051,-0.0005,0.0362,29.3565,Mov00,Mov00,0.996094
-0.984,0.0192,8.916,-0.0048,-0.0005,0.0362,29.3653,Mov00,Mov00,0.996094
-0.9828,0.0263,8.9136,-0.0051,-0.0013,0.0362,29.3624,Mov00,Mov00,0.996094
-0.9744,0.0263,8.9172,-0.0053,-0.0013,0.036,29.3624,Mov00,Mov00,0.996094
-0.9708,0.018,8.922,-0.0051,-0.0011,0.0365,29.3624,Mov00,Mov00,0.996094
-0.972,0.0287,8.91,-0.0053,-0.0005,0.036,29.3594,Mov00,Mov00,0.996094
-0.9768,0.0251,8.9004,-0.0053,-0.0005,0.0365,29.3624,Mov00,Mov00,0.996094
-0.9804,0.0227,8.9052,-0.0053,-0.0003,0.0362,29.3594,Mov00,Mov00,0.996094
-0.9816,0.018,8.916,-0.0053,-0.0003,0.0362,29.3624,Mov00,Mov00,0.996094
-0.9852,0.0215,8.9136,-0.0051,-0.0003,0.0365,29.3653,Mov00,Mov00,0.996094
-0.9912,0.0239,8.9028,-0.0051,0.0,0.036,29.3653,Mov00,Mov00,0.996094
-0.9924,0.0204,8.9052,-0.0051,0.0,0.036,29.3653,Mov00,Mov00,0.996094
-0.9864,0.0156,8.9076,-0.0053,0.0,0.0362,29.3653,Mov00,Mov00,0.996094
-0.984,0.0215,8.9196,-0.0051,0.0005,0.0362,29.3682,Mov00,Mov00,0.996094
-0.9864,0.0263,8.9196,-0.0051,0.0005,0.0365,29.3624,Mov00,Mov00,0.996094
-0.9876,0.0251,8.9124,-0.0051,0.0003,0.0365,29.3594,Mov00,Mov00,0.996094
-0.9792,0.0227,8.9076,-0.0053,0.0005,0.0362,29.3565,Mov00,Mov00,0.996094
-0.984,0.0227,8.9148,-0.0051,0.0005,0.0365,29.3535,Mov00,Mov00,0.996094
-0.984,0.0251,8.9172,-0.0051,0.0003,0.036,29.3624,Mov00,Mov00,0.996094
-0.99,0.0227,8.9124,-0.0051,-0.0003,0.036,29.3682,Mov00,Mov00,0.996094
-0.9864,0.0299,8.9172,-0.0051,-0.0003,0.0362,29.3624,Mov00,Mov00,0.996094
-0.9864,0.0311,8.9124,-0.0053,-0.0003,0.036,29.3594,Mov00,Mov00,0.996094
-0.9948,0.0227,8.916,-0.0053,-0.0008,0.0362,29.3506,Mov00,Mov00,0.996094
-0.99,0.0251,8.9112,-0.0056,-0.0011,0.0365,29.3565,Mov00,Mov00,0.996094
-0.9876,0.0275,8.916,-0.0059,-0.0008,0.0365,29.3594,Mov00,Mov00,0.996094
-0.9864,0.018,8.9076,-0.0059,-0.0008,0.036,29.3624,Mov00,Mov00,0.996094
-0.9816,0.0144,8.9064,-0.0056,-0.0003,0.0357,29.3624,Mov00,Mov00,0.996094
-0.9852,0.0156,8.9112,-0.0056,0.0003,0.0357,29.3535,Mov00,Mov00,0.996094
-0.9852,0.0215,8.9076,-0.0056,0.0,0.036,29.3565,Mov00,Mov00,0.996094
-0.9852,0.0251,8.91,-0.0051,0.0005,0.0362,29.3624,Mov00,Mov00,0.996094
-0.9852,0.0227,8.9148,-0.0051,0.0005,0.036,29.3594,Mov00,Mov00,0.996094
-0.9804,0.018,8.9184,-0.0048,0.0005,0.036,29.3594,Mov00,Mov00,0.996094
-0.9792,0.018,8.9208,-0.0048,0.0003,0.0365,29.3594,Mov00,Mov00,0.996094
-0.9864,0.0192,8.91,-0.0048,-0.0003,0.0365,29.3594,Mov00,Mov00,0.996094
-0.9888,0.0204,8.9124,-0.0051,0.0003,0.0362,29.3565,Mov00,Mov00,0.996094
-0.9888,0.0239,8.922,-0.0053,0.0003,0.036,29.3624,Mov00,Mov00,0.996094
-0.9828,0.0239,8.9124,-0.0053,-0.0003,0.0365,29.3594,Mov00,Mov00,0.996094
-0.9852,0.0215,8.9136,-0.0056,0.0003,0.0365,29.3565,Mov00,Mov00,0.996094
-0.9852,0.0215,8.9136,-0.0053,0.0005,0.0365,29.3565,Mov00,Mov00,0.996094
-0.9864,0.0192,8.9208,-0.0051,0.0,0.0362,29.3565,Mov00,Mov00,0.996094
-0.9792,0.0227,8.9088,-0.0045,0.0005,0.0365,29.3535,Mov00,Mov00,0.996094
-0.9864,0.0227,8.9076,-0.0048,0.0,0.0365,29.3506,Mov00,Mov00,0.996094
-0.9816,0.0287,8.9148,-0.0048,0.0005,0.036,29.3506,Mov00,Mov00,0.996094
-0.984,0.0263,8.9184,-0.0048,0.0,0.0365,29.3535,Mov00,Mov00,0.996094
-0.9792,0.0347,8.8957,-0.0051,-0.0005,0.0365,29.3476,Mov00,Mov00,0.996094
-0.9792,0.0311,8.8969,-0.0051,-0.0005,0.0365,29.3506,Mov00,Mov00,0.996094
-0.9792,0.0311,8.8921,-0.0053,-0.0011,0.0365,29.3476,Mov00,Mov00,0.996094
-0.99,0.0275,8.8957,-0.0051,-0.0016,0.0362,29.3447,Mov00,Mov00,0.996094
-0.9912,0.0227,8.8969,-0.0051,-0.0019,0.0362,29.3447,Mov00,Mov00,0.996094
-0.996,0.0192,8.9016,-0.0051,-0.0013,0.036,29.3418,Mov00,Mov00,0.996094
-0.99,0.0239,8.8992,-0.0051,-0.0016,0.036,29.3418,Mov00,Mov00,0.996094
-0.9852,0.0275,8.9052,-0.0048,-0.0011,0.036,29.3476,Mov00,Mov00,0.996094
-0.9876,0.0287,8.9004,-0.0048,0.0,0.036,29.3506,Mov00,Mov00,0.996094
-0.984,0.0251,8.904,-0.0048,0.0,0.0362,29.3535,Mov00,Mov00,0.996094
-0.9924,0.0215,8.91,-0.0053,0.0,0.0365,29.3594,Mov00,Mov00,0.996094
-0.9864,0.0227,8.904,-0.0053,0.0003,0.0365,29.3535,Mov00,Mov00,0.996094
-0.99,0.0251,8.91,-0.0051,0.0,0.0365,29.3594,Mov00,Mov00,0.996094
-0.9936,0.0156,8.9028,-0.0053,0.0,0.0365,29.3653,Mov00,Mov00,0.996094
-0.996,0.0204,8.9052,-0.0053,-0.0003,0.0365,29.3624,Mov00,Mov00,0.996094
-0.99,0.0204,8.9028,-0.0051,0.0,0.0365,29.3565,Mov00,Mov00,0.996094
-0.9864,0.0168,8.9064,-0.0053,-0.0003,0.0362,29.3506,Mov00,Mov00,0.996094
-0.984,0.0144,8.91,-0.0053,-0.0005,0.0365,29.3594,Mov00,Mov00,0.996094
-0.9912,0.0168,8.9136,-0.0053,0.0003,0.0362,29.3565,Mov00,Mov00,0.996094
-0.996,0.0168,8.9124,-0.0056,0.0005,0.036,29.3565,Mov00,Mov00,0.996094
-0.9996,0.012,8.91,-0.0053,0.0003,0.0362,29.3565,Mov00,Mov00,0.996094
-0.9948,0.0144,8.9088,-0.0056,-0.0003,0.0365,29.3506,Mov00,Mov00,0.996094
-0.9888,0.0204,8.9076,-0.0059,0.0003,0.037,29.3506,Mov00,Mov00,0.996094
-0.9876,0.018,8.9076,-0.0053,-0.0005,0.0368,29.3447,Mov00,Mov00,0.996094
-0.9924,0.018,8.9112,-0.0053,-0.0008,0.0362,29.3447,Mov00,Mov00,0.996094
-0.9984,0.0239,8.9112,-0.0056,-0.0011,0.0362,29.3506,Mov00,Mov00,0.996094
-0.9984,0.0239,8.9136,-0.0051,-0.0013,0.036,29.3447,Mov00,Mov00,0.996094
-0.996,0.0168,8.9076,-0.0051,-0.0019,0.036,29.3535,Mov00,Mov00,0.996094
-0.9816,0.0227,8.9148,-0.0053,-0.0011,0.0362,29.3535,Mov00,Mov00,0.996094
-0.9792,0.0192,8.9196,-0.0053,-0.0008,0.0365,29.3476,Mov00,Mov00,0.996094
-0.9828,0.0215,8.916,-0.0048,-0.0011,0.0362,29.3476,Mov00,Mov00,0.996094
-0.9756,0.0227,8.9088,-0.0045,-0.0021,0.036,29.3476,Mov00,Mov00,0.996094
-0.984,0.0204,8.8992,-0.0048,0.0003,0.0357,29.3506,Mov00,Mov00,0.996094
-0.9852,0.0239,8.9064,-0.0048,-0.0003,0.036,29.3535,Mov00,Mov00,0.996094
-0.984,0.0168,8.8992,-0.0051,0.0005,0.036,29.3506,Mov00,Mov00,0.996094
-0.9864,0.0192,8.9076,-0.0048,0.0003,0.0362,29.3535,Mov00,Mov00,0.996094
-0.984,0.0192,8.91,-0.0051,0.0005,0.0362,29.3535,Mov00,Mov00,0.996094
-0.9888,0.012,8.91,-0.0053,0.0003,0.0365,29.3506,Mov00,Mov00,0.996094
-0.9852,0.0144,8.9028,-0.0053,0.0003,0.0368,29.3506,Mov00,Mov00,0.996094
-0.9768,0.0192,8.9136,-0.0053,0.0,0.0362,29.3476,Mov00,Mov00,0.996094
-0.9756,0.0239,8.9148,-0.0051,0.0,0.0365,29.3476,Mov00,Mov00,0.996094
-0.984,0.0227,8.9088,-0.0053,-0.0005,0.0362,29.3388,Mov00,Mov00,0.996094
-0.9744,0.0251,8.9004,-0.0053,0.0,0.0362,29.3418,Mov00,Mov00,0.996094
-0.9828,0.0311,8.8981,-0.0056,0.0,0.036,29.3447,Mov00,Mov00,0.996094
-0.9828,0.0275,8.9028,-0.0056,0.0003,0.036,29.3447,Mov00,Mov00,0.996094
-0.9792,0.0204,8.8921,-0.0056,0.0003,0.0357,29.3447,Mov00,Mov00,0.996094
-0.9864,0.0275,8.8885,-0.0053,-0.0003,0.036,29.3447,Mov00,Mov00,0.996094
-0.9792,0.0287,8.9028,-0.0053,0.0,0.0362,29.3447,Mov00,Mov00,0.996094
-0.9816,0.0323,8.9016,-0.0053,-0.0005,0.0362,29.3476,Mov00,Mov00,0.996094
-0.9876,0.0287,8.91,-0.0053,-0.0005,0.0368,29.3447,Mov00,Mov00,0.996094
-0.9792,0.0311,8.9076,-0.0056,-0.0003,0.0365,29.3418,Mov00,Mov00,0.996094
-0.9792,0.0204,8.9112,-0.0056,-0.0003,0.0365,29.3388,Mov00,Mov00,0.996094
-0.9756,0.0144,8.9028,-0.0056,-0.0008,0.0365,29.3388,Mov00,Mov00,0.996094
-0.9804,0.0144,8.8981,-0.0053,-0.0008,0.0362,29.3388,Mov00,Mov00,0.996094
-0.9816,0.0215,8.9124,-0.0053,-0.0008,0.0362,29.3418,Mov00,Mov00,0.996094
-0.9792,0.0132,8.9112,-0.0056,-0.0005,0.036,29.3388,Mov00,Mov00,0.996094
-0.9792,0.0204,8.8992,-0.0053,-0.0003,0.036,29.3418,Mov00,Mov00,0.996094
-0.9924,0.0204,8.9064,-0.0053,0.0,0.036,29.3447,Mov00,Mov00,0.996094
-0.9864,0.0215,8.8992,-0.0056,-0.0005,0.0357,29.3447,Mov00,Mov00,0.996094
-0.984,0.0144,8.9088,-0.0051,0.0,0.0357,29.3447,Mov00,Mov00,0.996094
-0.9888,0.0227,8.9112,-0.0056,-0.0005,0.036,29.3388,Mov00,Mov00,0.996094
-0.9756,0.0239,8.9076,-0.0056,-0.0005,0.0362,29.3359,Mov00,Mov00,0.996094
-0.9828,0.0275,8.9136,-0.0053,-0.0003,0.0365,29.3418,Mov00,Mov00,0.996094
-0.9792,0.0215,8.9016,-0.0053,-0.0005,0.0362,29.3447,Mov00,Mov00,0.996094
-0.9816,0.0251,8.8885,-0.0053,-0.0003,0.036,29.3447,Mov00,Mov00,0.996094
-0.9876,0.0227,8.9112,-0.0053,0.0005,0.0362,29.3447,Mov00,Mov00,0.996094
-0.9888,0.0215,8.9088,-0.0051,-0.0005,0.0365,29.3447,Mov00,Mov00,0.996094
-0.9792,0.0323,8.9052,-0.0051,0.0013,0.0365,29.3418,Mov00,Mov00,0.996094
-0.978,0.0323,8.9112,-0.0051,0.0003,0.0365,29.3418,Mov00,Mov00,0.996094
-0.9816,0.0263,8.9076,-0.0048,0.0011,0.0365,29.3388,Mov00,Mov00,0.996094
-0.984,0.0192,8.91,-0.0045,0.0005,0.0365,29.3418,Mov00,Mov00,0.996094
-0.9828,0.0192,8.9112,-0.0045,0.0008,0.0368,29.3476,Mov00,Mov00,0.996094
-0.984,0.0311,8.9124,-0.0045,0.0008,0.0368,29.3447,Mov00,Mov00,0.996094
-0.9828,0.0287,8.9076,-0.0043,0.0008,0.0365,29.3418,Mov00,Mov00,0.996094
-0.978,0.0323,8.9112,-0.0043,0.0,0.0362,29.3418,Mov00,Mov00,0.996094
-0.972,0.0275,8.9088,-0.004,0.0003,0.0362,29.3447,Mov00,Mov00,0.996094
-0.9816,0.0204,8.9124,-0.0037,0.0003,0.0362,29.3388,Mov00,Mov00,0.996094
-0.9864,0.0204,8.9184,-0.0035,0.0003,0.0362,29.3359,Mov00,Mov00,0.996094
-0.99,0.0227,8.9232,-0.0035,0.0011,0.0365,29.3329,Mov00,Mov00,0.996094
-0.9924,0.0215,8.9088,-0.0027,0.0011,0.0365,29.3359,Mov00,Mov00,0.996094
-0.99,0.018,8.904,-0.0024,0.0,0.0368,29.3388,Mov00,Mov00,0.996094
-0.984,0.0132,8.9088,-0.0027,0.0016,0.0368,29.3388,Mov00,Mov00,0.996094
-0.9888,0.0251,8.9076,-0.0027,0.0013,0.0368,29.3418,Mov00,Mov00,0.996094
-0.99,0.0263,8.9028,-0.0032,0.0013,0.0365,29.3447,Mov00,Mov00,0.996094
-0.9864,0.0251,8.8933,-0.0029,0.0013,0.0362,29.3447,Mov00,Mov00,0.996094
-0.99,0.0204,8.8981,-0.0032,0.0013,0.0365,29.3476,Mov00,Mov00,0.996094
-0.9852,0.0263,8.9076,-0.0029,0.0011,0.0368,29.3506,Mov00,Mov00,0.996094
